class	reason	detail	body	params
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) ?p_!65 ownerFrame_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) ?p_!65 ownerFrame_)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "?p_!65", "ownerFrame_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) ?p_!65 ownerFrame_) (select2 (store2 Heap_1_ this inv_ System.Object) ?p_!65 ownerFrame_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "?p_!65", "ownerFrame_", "temp1_0"]
NESTED	unresolved-outer-bound-var		(or (= BasicMethodology.x ownerFrame_) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) ?p_!65 ownerFrame_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) ?p_!65 ownerFrame_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "?p_!65", "ownerFrame_", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (not (= (IsHeap (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)) Smt.true)) (= this nullObject) (not (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this (AsNonNullRefField BasicMethodology.c Component)) nullObject)) (not (or (not (= this BeingConstructed_)) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) BeingConstructed_ NonNullFieldsAreInitialized_) Smt.true))))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "BasicMethodology.c", "Component"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this NonNullFieldsAreInitialized_) Smt.true)	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "Smt.true"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (= inv_ BasicMethodology.c) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) this BasicMethodology.c) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this BasicMethodology.c)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "this", "BasicMethodology.c", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_1_ this inv_ System.Object)', 'temp1_0'] nested_product=False	(or (= exposeVersion_ BasicMethodology.c) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) this BasicMethodology.c) (select2 (store2 Heap_1_ this inv_ System.Object) this BasicMethodology.c)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "this", "BasicMethodology.c", "temp1_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)'] nested_product=False	(or (= BasicMethodology.x BasicMethodology.c) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) this BasicMethodology.c) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.c)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "this", "BasicMethodology.c", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)', '80'] nested_product=False	(or (= BasicMethodology.x inv_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.x 80) this inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "BasicMethodology.x", "this", "inv_", "80"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= System.Object BasicMethodology) (not (subtypes BasicMethodology System.Object)) (not (subtypes System.Object BasicMethodology)))	["System.Object", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)', 'stack0i_1'] nested_product=False	(= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x stack0i_1) this BasicMethodology.x) stack0i_1)	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "stack0i_1"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)'] nested_product=False	(or (= BasicMethodology.x inv_) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) this inv_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) this inv_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "this", "inv_", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= NonNullFieldsAreInitialized_ inv_) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_) (select2 Heap_0_ this inv_)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "this", "inv_", "Smt.true"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= NonNullFieldsAreInitialized_ localinv_) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this localinv_) (select2 Heap_0_ this localinv_)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "this", "localinv_", "Smt.true"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= NonNullFieldsAreInitialized_ ownerFrame_) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this ownerFrame_) (select2 Heap_0_ this ownerFrame_)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "this", "ownerFrame_", "Smt.true"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_1_ this inv_ System.Object)', 'temp1_0'] nested_product=False	(or (= exposeVersion_ inv_) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) this inv_) (select2 (store2 Heap_1_ this inv_ System.Object) this inv_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "this", "inv_", "temp1_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) this inv_) System.Object)	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "System.Object"]
