path	status	int_symbols	src_nodes	mul_nodes	nonlinear_mul_nodes	max_degree	has_div	has_mod	has_abs	constant_width	max_constant	bound_width	bounded_symbols	unbounded_symbols	width	blast_nodes	blast_mul_nodes	mul_gates	divrem_nodes	divrem_gates	estimate	actual	note
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	4								BLAST-ERROR: integer constant 50001 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	8								BLAST-ERROR: integer constant 50001 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	20	17594	2730	21840000	0	0	66276072		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	24	17594	2730	31449600	0	0	95250060		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	28	17594	2730	42806400	0	0	129465648		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/456.smt2	sat	688	5794	1365	37	2	false	false	false	17	50001	3	13	675	32	17594	2730	55910400	0	0	168922836		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	4								BLAST-ERROR: integer constant -14 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	8								BLAST-ERROR: integer constant 1073741825 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	12								BLAST-ERROR: integer constant 1073741825 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	16								BLAST-ERROR: integer constant 1073741825 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	20								BLAST-ERROR: integer constant 1073741825 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	24								BLAST-ERROR: integer constant 1073741825 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	28								BLAST-ERROR: integer constant 1073741825 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	sat	219	2287	610	242	2	false	false	false	32	1073741825	3	26	193	32	6465	1220	24985600	0	0	75355131		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	4								BLAST-ERROR: integer constant -198 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	8								BLAST-ERROR: integer constant -198 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	12	846	160	460800	0	0	1403514		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	16	846	160	819200	0	0	2485290		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	20	846	160	1280000	0	0	3874266		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	24	846	160	1843200	0	0	5570442		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	28	846	160	2508800	0	0	7573818		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	36	300	80	36	2	false	false	false	9	199	2	8	28	32	846	160	3276800	0	0	9884394		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	4								BLAST-ERROR: integer constant 10000 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	8								BLAST-ERROR: integer constant 10000 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	12								BLAST-ERROR: integer constant 10000 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	16	21744	690	3532800	0	0	11392272		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	20	21744	690	5520000	0	0	17540544		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	24	21744	690	7948800	0	0	25013616		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	28	21744	690	10819200	0	0	33811488		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2	unsat	138	6178	345	52	2	false	false	false	15	10000	2	0	138	32	21744	690	14131200	0	0	43934160		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	4								BLAST-ERROR: integer constant -14 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	8								BLAST-ERROR: integer constant 1073741825 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	12								BLAST-ERROR: integer constant 1073741825 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	16								BLAST-ERROR: integer constant 1073741825 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	20								BLAST-ERROR: integer constant 1073741825 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	24								BLAST-ERROR: integer constant 1073741825 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	28								BLAST-ERROR: integer constant 1073741825 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	sat	332	3699	1027	480	2	false	false	false	32	1073741825	3	42	290	32	10751	2054	42065920	0	0	126860790		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	4	2920	486	155520	0	0	494445		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	8	2920	486	622080	0	0	1916889		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	12	2920	486	1399680	0	0	4272453		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	16	2920	486	2488320	0	0	7561137		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	20	2920	486	3888000	0	0	11782941		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	24	2920	486	5598720	0	0	16937865		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	28	2920	486	7620480	0	0	23025909		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31933_safety_0.smt2	unknown	97	981	243	106	2	false	false	false	3	2	2	16	81	32	2920	486	9953280	0	0	30047073		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	4	719	122	39040	0	0	123987		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	8	719	122	156160	0	0	480999		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	12	719	122	351360	0	0	1072251		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	16	719	122	624640	0	0	1897743		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	20	719	122	976000	0	0	2957475		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	24	719	122	1405440	0	0	4251447		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	28	719	122	1912960	0	0	5779659		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	33	259	61	41	2	false	false	false	2	-1	2	2	31	32	719	122	2498560	0	0	7542111		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	4	3409	936	299520	0	0	926988		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	8	3409	936	1198080	0	0	3645936		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	12	3409	936	2695680	0	0	8162004		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	16	3409	936	4792320	0	0	14475192		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	20	3409	936	7488000	0	0	22585500		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	24	3409	936	10782720	0	0	32492928		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	28	3409	936	14676480	0	0	44197476		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unsat	32	1070	468	341	5	false	false	false	2	1	2	5	27	32	3409	936	19169280	0	0	57699144		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	4								BLAST-ERROR: integer constant -14 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	8								BLAST-ERROR: integer constant 1073741825 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	12								BLAST-ERROR: integer constant 1073741825 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	16								BLAST-ERROR: integer constant 1073741825 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	20								BLAST-ERROR: integer constant 1073741825 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	24								BLAST-ERROR: integer constant 1073741825 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	28								BLAST-ERROR: integer constant 1073741825 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	unknown	305	3354	944	447	2	false	false	false	32	1073741825	3	39	266	32	9895	1888	38666240	0	0	116613795		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21659_terminationG_0.smt2	unknown	954	9580	2641	1311	2	false	false	false	17	50001	2	33	921	4								BLAST-ERROR: integer constant 50001 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21659_terminationG_0.smt2	unknown	954	9580	2641	1311	2	false	false	false	17	50001	2	33	921	8								BLAST-ERROR: integer constant 50001 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21659_terminationG_0.smt2	unknown	954	9580	2641	1311	2	false	false	false	17	50001	2	33	921	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21659_terminationG_0.smt2	unknown	954	9580	2641	1311	2	false	false	false	17	50001	2	33	921	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21659_terminationG_0.smt2	unknown	954	9580	2641	1311	2	false	false	false	17	50001	2	33	921	20	29396	5282	42256000	0	0	127961448		
